"mean","sd","q0.025","median","q0.975","mode","kld","param","model","HostOrder"
0.0146843200131448,0.0229670955463076,-0.0302158465317317,0.0146179245411347,0.059911505650596,0.0144873463212982,9.5963931831899e-07,"yearx","1990","Perissodactyla"
0.745579273674138,0.298734720508589,0.130772322022185,0.755495921428048,1.30400119361613,0.775199924585602,1.60277015237575e-06,"Intercept","1990","Perissodactyla"
0.0345580851434015,0.00786152726006664,0.0197283925082296,0.0343414954496671,0.0506255934202057,0.0339100308496361,1.02594254936976e-06,"yearx","1930","Lagomorpha"
-2.37524101392629,0.479616897852044,-3.38081046300529,-2.35291281450039,-1.49522749805983,-2.30805492672108,2.77030173224631e-06,"Intercept","1930","Lagomorpha"
0.00836437575496041,0.0105340872585365,-0.0121811949953011,0.00831767198133675,0.0291504619282223,0.00822550042358661,7.42848012571677e-07,"yearx","1960","Lagomorpha"
-0.413949555234457,0.330634103238649,-1.09847437575253,-0.401622203465493,0.200144379830227,-0.377046203274484,2.00575458247389e-06,"Intercept","1960","Lagomorpha"
-0.0142654975802089,0.0361308545936821,-0.0856649343038,-0.0141081643803525,0.0561916336497381,-0.0137921318928837,7.4708507224856e-07,"yearx","1990","Lagomorpha"
0.165924678435234,0.436267668805508,-0.748280892335025,0.186059214103813,0.96683555851756,0.226496805912015,2.74216891624657e-06,"Intercept","1990","Lagomorpha"
0.0303786191836625,0.0107121977347414,0.0103486276640344,0.0300156981157925,0.0524628249377416,0.0292900625413284,1.68512911754426e-06,"yearx","1930","Didelphimorphia"
-2.82426263716212,0.639273863270697,-4.18514914847952,-2.78646391299212,-1.67198497384899,-2.70944770042939,3.40891369380745e-06,"Intercept","1930","Didelphimorphia"
0.000636808600620253,0.0148218911627997,-0.0284439780500135,0.000629472353549271,0.0297319086580972,0.000616005982713029,7.16301177523281e-07,"yearx","1960","Didelphimorphia"
-0.892789725604946,0.44398773330131,-1.82542331333396,-0.87146563234631,-0.079781800640956,-0.828571077676761,2.86925528985324e-06,"Intercept","1960","Didelphimorphia"
0.159956281745403,0.0938644455444404,-0.00554068891095202,0.153043141757248,0.363108532212861,0.138728519279104,3.63251711924233e-06,"yearx","1990","Didelphimorphia"
-3.57190233123022,1.56545346531557,-7.03770210023007,-3.4207594679932,-0.908503836811578,-3.09565176400525,3.23883121684364e-06,"Intercept","1990","Didelphimorphia"
0.0564537085320438,0.0170486198188471,0.0258914281712504,0.0554056895359428,0.0928482069203245,0.0532603988640703,3.48076153304619e-06,"yearx","1930","Eulipotyphla"
-4.80524079490035,1.13338932929905,-7.26433112905926,-4.71805554773957,-2.81956377615085,-4.53633423272244,3.62025862623693e-06,"Intercept","1930","Eulipotyphla"
0.04297108039746,0.0202830503291831,0.00520306692639688,0.042224880643707,0.0849461967774205,0.0407295070934152,1.97168051767436e-06,"yearx","1960","Eulipotyphla"
-2.58482321628959,0.751137251416276,-4.19711711348072,-2.53470863336883,-1.24651022655785,-2.43174377722264,3.58557209575419e-06,"Intercept","1960","Eulipotyphla"
0.049975010359131,0.0536170813256608,-0.0518975392731844,0.0487857486696519,0.158712755112934,0.0464208015789625,4.9154060454738e-07,"yearx","1990","Eulipotyphla"
-1.31204611061109,0.754637688907765,-2.9342865916314,-1.26060760674241,0.0294290120443605,-1.15474193749422,3.60358440596278e-06,"Intercept","1990","Eulipotyphla"
0.0523020455178398,0.0133054374613833,0.0280389563370173,0.051629733796682,0.0803075306626091,0.0502688318442189,3.02958392696037e-06,"yearx","1930","Diprotodontia"
-4.14087706128068,0.873081823778944,-6.01431031494062,-4.08289818042758,-2.58453226666772,-3.96381766856626,3.58107465927258e-06,"Intercept","1930","Diprotodontia"
0.0369633854284315,0.0161166990344781,0.00653316574411884,0.0365303732785559,0.069871147287241,0.0356680305459719,9.5464824679582e-07,"yearx","1960","Diprotodontia"
-1.98068275070832,0.582847819634705,-3.21757745410444,-1.94780548450636,-0.925915799025644,-1.88106494620832,3.30999735824976e-06,"Intercept","1960","Diprotodontia"
0.0475177035844555,0.04520775001399,-0.0388546964229866,0.0467071581527039,0.13861732992321,0.0450983671838879,1.60186515914447e-07,"yearx","1990","Diprotodontia"
-0.951640868792065,0.632947959501136,-2.3009760808866,-0.913417285644652,0.187093928006162,-0.835391151595364,3.44840297190755e-06,"Intercept","1990","Diprotodontia"
