"HostOrder","Year","Discovered","VirusFamily","VRichness","VirusCumulative","yearx","mean","sd","q0.025","median","q0.975","smin","smax","cv","var","model"
"Chiroptera",2007,0,"NA",22,14,78,0.654727622006781,0.228449029518285,0.311233945048294,0.618721112714302,1.1911600488346,0.209660685022773,2.32476513847154,0.348922241615642,0.0521889590878461,"1930"
"Chiroptera",2008,2,"Adenoviridae, Astroviridae",22,16,79,0.680609295136757,0.243963113402184,0.318326804736216,0.642724281535402,1.25676398614949,0.21381460273245,2.52227336815564,0.358448106932133,0.0595180007008868,"1930"
"Chiroptera",2009,0,"NA",22,16,80,0.707617395685623,0.260572704261313,0.324286922968143,0.666162092899659,1.33520113828501,0.218050820241618,2.7365615727918,0.368239539968968,0.0678981342060539,"1930"
"Chiroptera",2010,2,"Papillomaviridae, Parvoviridae",22,18,81,0.735804611109363,0.278343886579903,0.330177534810031,0.691158602312081,1.41447473820269,0.21934704399676,2.96905535150486,0.378285053365251,0.0774753191964058,"1930"
"Chiroptera",1960,0,"NA",22,2,1,0.165668368654288,0.114505027223728,0.0426127764857007,0.137376641245555,0.457045336997601,0.0182899816650846,1.45320035943694,0.691170125919897,0.0131114012595066,"1960"
"Chiroptera",1961,0,"NA",22,2,2,0.169032688872418,0.113004819892191,0.0451591600672396,0.14174685651851,0.457766704108358,0.0195100598113754,1.3931316646878,0.668538261125835,0.0127700893188664,"1960"
"Chiroptera",1962,0,"NA",22,2,3,0.172521987910224,0.111525340701261,0.0482449567571575,0.146318115466348,0.459255929019864,0.0208115262668681,1.33554593663037,0.646441314827046,0.0124379016185323,"1960"
"Chiroptera",1963,0,"NA",22,2,4,0.176141064532598,0.110063953750541,0.0513015264481886,0.150451532616793,0.455272324358455,0.0221998102386139,1.28034054071236,0.624862544362401,0.0121140739152012,"1960"
"Chiroptera",1964,0,"NA",22,2,5,0.179894943751525,0.108618292398065,0.0542184464016507,0.15482455911001,0.456150284521041,0.0236807031022542,1.22741708482717,0.603787355736307,0.0117979334434715,"1960"
"Chiroptera",1965,0,"NA",22,2,6,0.183788887918606,0.10718629509049,0.0566119736222903,0.159433420471341,0.456965945962094,0.0252603825613657,1.17668124395047,0.583203349801859,0.0114889018552255,"1960"
"Chiroptera",1966,0,"NA",22,2,7,0.187828408428333,0.105766249515402,0.0598023380237475,0.164020850477555,0.452959380276859,0.0269454384184145,1.12804259202549,0.563100387211968,0.0111864995365543,"1960"
"Chiroptera",1967,0,"NA",22,2,8,0.192019278067057,0.104356846585736,0.0638018625868733,0.169484771692696,0.453983617099632,0.0287429000648244,1.08141444079749,0.543470674591812,0.0108903514293188,"1960"
"Chiroptera",1968,1,"Togaviridae",22,3,9,0.196367544044716,0.102957246019129,0.0678052893100361,0.175168233728744,0.453630880846397,0.0306602658048381,1.03671368530996,0.524308874564752,0.0106001945078435,"1960"
"Chiroptera",1969,0,"NA",22,3,10,0.200879541748705,0.101567155555007,0.0715264996294955,0.180192865583722,0.45412239054149,0.0327055341354981,0.993860655787406,0.505612242395814,0.0103158870875349,"1960"
"Chiroptera",1970,1,"Reoviridae",22,4,11,0.205561909261681,0.100186926152304,0.0755856591710291,0.185432420786215,0.45238875995866,0.034887237113236,0.952778975640556,0.487380792055038,0.0100374201718472,"1960"
"Chiroptera",1971,1,"Peribunyaviridae",22,5,12,0.210421602687694,0.0988176658168961,0.080075813390134,0.19191952812756,0.455439754541355,0.0372144759462623,0.913395425341045,0.469617494376567,0.00976493107749975,"1960"
"Chiroptera",1972,0,"NA",22,5,13,0.215465912333823,0.0974613749943118,0.084909786921333,0.197822166342958,0.454781287286955,0.0396969589612329,0.875639811922856,0.452328509594196,0.00949871961578186,"1960"
"Chiroptera",1973,1,"Nairoviridae",22,6,14,0.220702479797386,0.0961211066874665,0.0895124208635149,0.203911954432477,0.454084670727795,0.0423450421025769,0.839444843878002,0.435523455720613,0.00923926715082332,"1960"
"Chiroptera",1974,0,"NA",22,6,15,0.22613931601196,0.0948011545533537,0.0950184223992354,0.210369145346679,0.455174211168526,0.04516977213343,0.804746011223442,0.419215712796885,0.00898725890464886,"1960"
"Chiroptera",1975,0,"NA",22,6,16,0.231784820308754,0.0935072720944554,0.0998445382676308,0.216603625655799,0.457388187177305,0.0481829327183931,0.771481470525488,0.40342276068768,0.00874360993454652,"1960"
"Chiroptera",1976,0,"NA",22,6,17,0.237647800553454,0.0922469255411066,0.105421597373648,0.223494012920264,0.462103064158059,0.0513970935803546,0.747810456375568,0.388166544467378,0.00850949527178647,"1960"
"Chiroptera",1977,0,"NA",22,6,18,0.243737494422398,0.0910295819126477,0.111420708688045,0.229979705525998,0.463230617776487,0.0548256629364389,0.745024009314577,0.373473856077691,0.00828638478319143,"1960"
"Chiroptera",1978,1,"Arenaviridae",22,7,19,0.250063591886019,0.0898670317737395,0.116992391494919,0.236546941544964,0.466446129263557,0.0584829434318233,0.742247944947699,0.359376713322993,0.00807608339982231,"1960"
"Chiroptera",1979,0,"NA",22,7,20,0.256636258971734,0.0887737430304914,0.123394676204072,0.243424613418272,0.46924154716011,0.0623841918047585,0.739482224587556,0.345912706903466,0.00788077745164373,"1960"
"Chiroptera",1980,0,"NA",22,7,21,0.263466162883082,0.0877672373681884,0.130131861960982,0.250390238573803,0.471066327954888,0.06654568253169,0.73672680969092,0.333125272740001,0.00770308795524392,"1960"
"Chiroptera",1981,1,"Orthomyxoviridae",22,8,22,0.270564498556747,0.0868684742903883,0.136003036584534,0.257785029988743,0.478411756144508,0.0709847757179839,0.733981661858184,0.32106383044991,0.00754613182553986,"1960"
"Chiroptera",1982,0,"NA",22,8,23,0.277943016744344,0.0861022190436861,0.144801814682037,0.265969435136686,0.486201499658045,0.0757199895174703,0.731246742832822,0.309783710532595,0.00741359212424691,"1960"
"Chiroptera",1983,0,"NA",22,8,24,0.285614053711363,0.085497360312671,0.151537000197625,0.274563105178507,0.492688353365246,0.0807710773829104,0.728522014500857,0.299345775187496,0.00730979862043468,"1960"
"Chiroptera",1984,0,"NA",22,8,25,0.293590562651588,0.0850871325456362,0.158886595207447,0.283876389410698,0.499884692516206,0.0861591104696453,0.726327397198706,0.289815625465493,0.00723982012483866,"1960"
"Chiroptera",1985,0,"NA",22,8,26,0.301886146921641,0.0849091883917108,0.165879426782762,0.292668705097337,0.503393726475427,0.0919065655361825,0.724986064559497,0.281262287976898,0.00720957027333904,"1960"
"Chiroptera",1986,0,"NA",22,8,27,0.310515095206985,0.0850054626497062,0.174416971992562,0.302415868815612,0.511017366469104,0.0980374187084083,0.723647209003291,0.273756297074842,0.00722592868029059,"1960"
"Chiroptera",1987,1,"Phenuiviridae",22,9,28,0.319492418737962,0.0854217751159601,0.182235120185041,0.311828933339389,0.52033437255649,0.10457724549857,0.722310825955575,0.267367142711516,0.00729687966396166,"1960"
"Chiroptera",1988,0,"NA",22,9,29,0.328833890682066,0.0862071404799175,0.189867043927348,0.321045531647326,0.531777813265115,0.111553327496272,0.720976910850287,0.262160145054109,0.00743167106972424,"1960"
"Chiroptera",1989,0,"NA",22,9,30,0.338556087846845,0.0874127913304825,0.197652049308909,0.330791159670915,0.541105499096064,0.118994766176554,0.719645459129798,0.258192938979216,0.00764099608818647,"1960"
"Chiroptera",1990,0,"NA",22,9,31,0.348676434836574,0.0890909725646487,0.204706538716205,0.340200454283587,0.552308991490396,0.126932604299823,0.725017727354523,0.255511883406764,0.00793720139251498,"1960"
"Chiroptera",1991,0,"NA",22,9,32,0.359213250815155,0.0912936219581466,0.212046024974327,0.35049745431052,0.565438382914475,0.135399955410055,0.769034264853255,0.254148814808407,0.00833452541023699,"1960"
"Chiroptera",1992,0,"NA",22,9,33,0.370185799037667,0.0940710960372019,0.21663308593685,0.360609794585378,0.579778044269166,0.144432141971505,0.815723089525498,0.254118597422561,0.00884937110964045,"1960"
"Chiroptera",1993,0,"NA",22,9,34,0.38161433932362,0.0974711153667217,0.222763787664819,0.370790989878411,0.597202981696412,0.154066842720156,0.865246438547175,0.255417853373857,0.00950061833083276,"1960"
"Chiroptera",1994,1,"Hantaviridae",22,10,35,0.393520183656338,0.101538078766896,0.228094576790192,0.382012123923301,0.619406898827551,0.16434424984461,0.91777639867232,0.258025084821492,0.0103099814396723,"1960"
"Chiroptera",1995,0,"NA",22,10,36,0.405925755105034,0.106312835275456,0.234132697722036,0.393631863985857,0.64418737358199,0.173364830209199,0.973495504210629,0.261902167917252,0.0113024189443062,"1960"
"Chiroptera",1996,1,"Retroviridae",22,11,37,0.418854650279103,0.111832923177671,0.240674749556315,0.404349031247196,0.677121753002916,0.179227237350182,1.03259737130881,0.266996971630018,0.0125066027064628,"1960"
"Chiroptera",1997,0,"NA",22,11,38,0.432331705538029,0.118133210924153,0.245534910209539,0.41608783381628,0.697364882430222,0.184916476727486,1.0952873707398,0.273246697873194,0.0139554555232503,"1960"
"Chiroptera",1998,1,"Paramyxoviridae",22,12,39,0.446383067195113,0.125246825003695,0.250866091615581,0.430268866891185,0.722091469018071,0.188199547139611,1.1617833415376,0.280581487534225,0.0156867671735062,"1960"
"Chiroptera",1999,0,"NA",22,12,40,0.461036265969069,0.133206233123397,0.252923053215391,0.44253972064827,0.760761756330491,0.191540906307405,1.23231634795771,0.288927884758493,0.0177439005429248,"1960"
"Chiroptera",2000,0,"NA",22,12,41,0.47632029595445,0.142044363477783,0.256720298047701,0.457220861593672,0.798883463067014,0.194941589109383,1.30713148239326,0.298211864336275,0.0201766011958085,"1960"
"Chiroptera",2001,0,"NA",22,12,42,0.492265698399997,0.151795671166392,0.259361080817251,0.471085041619498,0.843534738572549,0.195311275811261,1.38648871703699,0.308361260310785,0.0230419257848553,"1960"
"Chiroptera",2002,0,"NA",22,12,43,0.508904650603331,0.162497098516527,0.26279366479122,0.485009483118701,0.885164943812953,0.194359154874805,1.47066380724852,0.319307552650342,0.0264053070262898,"1960"
"Chiroptera",2003,0,"NA",22,12,44,0.526271060251143,0.174188907984848,0.266793427638818,0.499841039042615,0.937913486319071,0.193411675422943,1.55994924976588,0.330987054279068,0.0303417756649538,"1960"
"Chiroptera",2004,1,"Filoviridae",22,13,45,0.544400665556155,0.186915389868474,0.267566576705015,0.515763517672228,0.990799198172544,0.192468814828949,1.65465529909103,0.343341589557982,0.0349373629696835,"1960"
"Chiroptera",2005,1,"Coronaviridae",22,14,46,0.563331141565858,0.200725461512716,0.270061263973192,0.532586678678759,1.04648639229788,0.1915305505764,1.75511104558107,0.356318773634227,0.0402907108994927,"1960"
"Chiroptera",2006,0,"NA",22,14,47,0.583102213043344,0.21567318155594,0.270505673529685,0.550386341866573,1.10414219357105,0.190596860258638,1.89591165454385,0.369871999679597,0.0465149212424616,"1960"
"Chiroptera",2007,0,"NA",22,14,48,0.603755774347724,0.231818204291329,0.27197820557597,0.568760923451426,1.16239829377635,0.189667721578235,2.05475765080805,0.383960227199114,0.0537396798408564,"1960"
"Chiroptera",2008,2,"Adenoviridae, Astroviridae",22,16,49,0.625336016770626,0.249226197622266,0.272091172252798,0.582301342522119,1.22331657266738,0.188743112346462,2.22691231072685,0.398547646286753,0.062113697581253,"1960"
"Chiroptera",2009,0,"NA",22,16,50,0.647889563816379,0.267969245002918,0.274317300690599,0.597441855889224,1.29789974272502,0.183650524542147,2.41349067989433,0.413603274336526,0.0718075162674338,"1960"
"Chiroptera",2010,2,"Papillomaviridae, Parvoviridae",22,18,51,0.671465614946757,0.288126248276827,0.27492992856954,0.61632593971317,1.36896574209711,0.176059246968064,2.6157012262578,0.429100525571475,0.0830167349460799,"1960"
"Chiroptera",1990,0,"NA",22,9,1,0.197260326557295,0.24090164257001,0.0194786437749771,0.125966027260379,0.874335914266269,0.0047847915989436,3.37741542251162,1.22123716803256,0.0580336013929289,"1990"
"Chiroptera",1991,0,"NA",22,9,2,0.207403548898543,0.229465432009601,0.0243016390234905,0.138542815593376,0.847398554250373,0.006620073427953,3.04025475359719,1.10637177246109,0.0526543844873526,"1990"
"Chiroptera",1992,0,"NA",22,9,3,0.219028450621505,0.219028335685161,0.0305738057643217,0.154461498771146,0.837485441537941,0.00915930637421393,2.73675216414351,0.999999475244682,0.0479734118330114,"1990"
"Chiroptera",1993,0,"NA",22,9,4,0.232321573152156,0.209465655364077,0.0375896751939537,0.17254361829075,0.81076484444883,0.0126725019245982,2.46354763497444,0.901619477356456,0.0438758607771022,"1990"
"Chiroptera",1994,1,"Hantaviridae",22,10,5,0.247501453383498,0.200671433440147,0.0465153113004587,0.192431648044571,0.788778937904646,0.0175332387047407,2.21761657095009,0.810788909304751,0.0402690241989235,"1990"
"Chiroptera",1995,0,"NA",22,10,6,0.264824261735615,0.192567191384157,0.0579965957200038,0.213879918727915,0.769397565306576,0.0242583872787348,1.99623631625189,0.727150866473121,0.0370821231975825,"1990"
"Chiroptera",1996,1,"Retroviridae",22,11,7,0.284590573888665,0.185117600466517,0.0722725615576267,0.236164187504952,0.767564456008038,0.0335630720185183,1.79695601238028,0.650469894125648,0.0342685260024812,"1990"
"Chiroptera",1997,0,"NA",22,11,8,0.30715351894008,0.178357328371913,0.0902211422389257,0.264067075220875,0.772642220612235,0.0457435880951865,1.61756946516857,0.58067812144033,0.0318113365839663,"1990"
"Chiroptera",1998,1,"Paramyxoviridae",22,12,9,0.332928603078054,0.17243532874584,0.110463195105383,0.293385420285561,0.761297881547374,0.0618757029336678,1.45609072042884,0.517934857959361,0.029733942599686,"1990"
"Chiroptera",1999,0,"NA",22,12,10,0.362405578128489,0.167684496551877,0.133592806073039,0.326575274364027,0.77723188638359,0.0836970332447181,1.41653340267297,0.462698442495897,0.0281180903838565,"1990"
"Chiroptera",2000,0,"NA",22,12,11,0.396162812179531,0.164722797406284,0.161099712241077,0.36407686307713,0.807772247036993,0.106788935477096,1.41515197466173,0.415795709092543,0.0271335999853517,"1990"
"Chiroptera",2001,0,"NA",22,12,12,0.434884729586806,0.164579148176071,0.193571999474855,0.402829124345602,0.830879603509891,0.127753612686145,1.4137718938431,0.378443152815325,0.0270862960143611,"1990"
"Chiroptera",2002,0,"NA",22,12,13,0.479383025990419,0.168803684405092,0.229628726902042,0.451765495244778,0.876716462622577,0.147185009685816,1.4123931589033,0.352126953298647,0.0284946838687341,"1990"
"Chiroptera",2003,0,"NA",22,12,14,0.530622538197196,0.179477829933398,0.261454191714635,0.503147735900882,0.975532597959808,0.16410205620991,1.4984027284157,0.338240118000225,0.0322122914376018,"1990"
"Chiroptera",2004,1,"Filoviridae",22,13,15,0.589752868752405,0.199055250468685,0.285264110001052,0.559719809227383,1.08476450992247,0.180805614565747,1.61458213865313,0.337523157606299,0.0396229927391509,"1990"
"Chiroptera",2005,1,"Coronaviridae",22,14,16,0.658147143437512,0.230116605912723,0.309756915746143,0.620157959527216,1.23896702175624,0.19859443135273,1.75749631432559,0.349643097607051,0.0529536523167917,"1990"
"Chiroptera",2006,0,"NA",22,14,17,0.737449633171001,0.275275280854281,0.332905532469529,0.690386338152616,1.43536065916562,0.218133426105375,2.24945838333519,0.373280110901418,0.0757764802494033,"1990"
"Chiroptera",2007,0,"NA",22,14,18,0.829634421056569,0.337372213611182,0.351964278406867,0.768898927059264,1.67870169043437,0.239594792564736,2.95039498092607,0.406651658909627,0.113820010516909,"1990"
"Chiroptera",2008,2,"Adenoviridae, Astroviridae",22,16,19,0.937077868097475,0.419863393691296,0.367969429567888,0.848940066349539,1.97973655674461,0.234751172610227,3.86974509418014,0.448056034600127,0.176285269361972,"1990"
"Chiroptera",2009,0,"NA",22,16,20,1.06264836307361,0.527251497385342,0.376374871998581,0.947917170678995,2.35919951374669,0.226750881748837,5.0755668955317,0.496167420669917,0.277994141495085,"1990"
"Chiroptera",2010,2,"Papillomaviridae, Parvoviridae",22,18,21,1.20981777971856,0.665520419345393,0.383357468379977,1.05529203842245,2.91029510604425,0.21902323980824,6.65712564627598,0.550099717909761,0.442917428565668,"1990"
"Lagomorpha",1930,0,"NA",20,0,1,0.0832876959780578,0.0583522309516753,0.0197809155028728,0.0691221453008758,0.240763927904137,0.00824620766723465,0.681010118201939,0.700610459521514,0.00340498285703765,"1930"
"Lagomorpha",1931,0,"NA",20,0,2,0.0850102129585382,0.0584469432818913,0.0206658021944123,0.0710009789953036,0.24314448380569,0.00878795870541964,0.673477705539839,0.687528489199262,0.00341604517899662,"1930"
"Lagomorpha",1932,0,"NA",20,0,3,0.0867784095846551,0.0585392088043477,0.0216589211460205,0.072769951366989,0.244871556382225,0.00936530115716322,0.666028606236815,0.674582641978946,0.00342683896743902,"1930"
"Lagomorpha",1933,0,"NA",20,0,4,0.0885936630885452,0.0586287027218313,0.0227077339000472,0.0747434549150375,0.248259198716648,0.00998057327127306,0.658661898793195,0.661770838657328,0.00343732478284487,"1930"
"Lagomorpha",1934,0,"NA",20,0,5,0.0904573969094262,0.0587150959385033,0.0238746189772849,0.0767719738596689,0.250822718982187,0.0106362669124698,0.651376671901688,0.649091151686511,0.00344746249106765,"1930"
"Lagomorpha",1935,0,"NA",20,0,6,0.0923710823776306,0.0587980560180282,0.0251014821708634,0.0789059189861423,0.252568226005368,0.0113350376534904,0.644172024334655,0.636541810538178,0.00345721139149918,"1930"
"Lagomorpha",1936,0,"NA",20,0,7,0.0943362404644389,0.0588772483301635,0.0263549794228538,0.0811110236776116,0.254501452695716,0.0120797155302123,0.637047064832614,0.624121207717175,0.00346653037093174,"1930"
"Lagomorpha",1937,0,"NA",20,0,8,0.0963544436004388,0.0589523374129835,0.0275719892264763,0.0832600539009587,0.254383347398763,0.0128733165033572,0.630000911993992,0.61182790549283,0.00347537808645425,"1930"
"Lagomorpha",1938,0,"NA",20,0,9,0.0984273175652533,0.0590229885815902,0.0288451976318498,0.0856960921410384,0.256625112452865,0.0137190546731936,0.623032694166087,0.599660643423107,0.00348371318110253,"1930"
"Lagomorpha",1939,0,"NA",20,0,10,0.100556543451607,0.0590888698183419,0.0301776595632722,0.0881161860548312,0.259123100852762,0.0146203552967093,0.616141549337242,0.587618346754118,0.00349149453640895,"1930"
"Lagomorpha",1940,0,"NA",20,0,11,0.102743859706827,0.0591496539843527,0.0315791552460574,0.0904632512223706,0.262105472924865,0.0155808686599729,0.609326625030203,0.575700135785555,0.00349868156646865,"1930"
"Lagomorpha",1941,0,"NA",20,0,12,0.104991064255017,0.0592050213973641,0.0330596012707792,0.0927624949649973,0.264244222131283,0.016604484861867,0.602587078196669,0.563905336301372,0.00350523455866235,"1930"
"Lagomorpha",1942,0,"NA",20,0,13,0.107300016703266,0.0592546628271264,0.0346794230254207,0.0951750698512191,0.26680900938408,0.0176953495690688,0.595922075112999,0.552233491174496,0.00351111506675644,"1930"
"Lagomorpha",1943,0,"NA",20,0,14,0.10967264063544,0.0592982829662356,0.036501727048774,0.0978111198355715,0.268724241711147,0.0188578808060858,0.589330791277074,0.5406843732645,0.00351628636274375,"1930"
"Lagomorpha",1944,0,"NA",20,0,15,0.112110925997206,0.0593356044420377,0.0381522688150787,0.100149796888044,0.27000930050786,0.0200967868483456,0.582812411306301,0.529257999737833,0.00352071395450197,"1930"
"Lagomorpha",1945,0,"NA",20,0,16,0.114616931576156,0.059366372443809,0.0398807088597022,0.102912545725081,0.271169888077545,0.0214170852908083,0.576366128836749,0.5179546479515,0.00352436617713705,"1930"
"Lagomorpha",1946,0,"NA",20,0,17,0.117192787581018,0.0593903600490449,0.0416793773241362,0.1056185550924,0.272701047201256,0.0228241233693294,0.569991146423392,0.50677487305255,0.00352721486675519,"1930"
"Lagomorpha",1947,0,"NA",20,0,18,0.119840698324166,0.0594073743434113,0.0435555444403178,0.108376512565602,0.275549934605173,0.0243235996170751,0.563686675441463,0.495719527457323,0.00352923612637821,"1930"
"Lagomorpha",1948,0,"NA",20,0,19,0.122562945011781,0.0594172634407988,0.0456643604613059,0.111732923279641,0.279299580764947,0.0259215869436986,0.557451935988894,0.484789782385595,0.00353041119479329,"1930"
"Lagomorpha",1949,0,"NA",20,0,20,0.125361888646243,0.0594199245230163,0.0479029690142842,0.11466988161075,0.283050189228017,0.0276245572307494,0.551286156789839,0.473987151634997,0.00353072743032095,"1930"
"Lagomorpha",1950,0,"NA",20,0,21,0.128239973045529,0.0594153130329763,0.0502906026719307,0.117445034229763,0.283769347642551,0.0294394075429267,0.545188575099265,0.46331351778967,0.00353017942280657,"1930"
"Lagomorpha",1951,0,"NA",20,0,22,0.131199727984585,0.0594034531707136,0.0529301028302424,0.120423251337174,0.286379326908487,0.031373488061333,0.539158436608588,0.452771161062873,0.00352877024860516,"1930"
"Lagomorpha",1952,0,"NA",20,0,23,0.134243772463898,0.0593844498581231,0.0552270514402918,0.123569933009836,0.289441913298642,0.0334346318518594,0.533194995352368,0.442362790974853,0.00352651288495193,"1930"
"Lagomorpha",1953,0,"NA",20,0,24,0.137374818110692,0.0593585023556742,0.0572887619484647,0.126601568020427,0.291916649554851,0.0355128343830124,0.527297513616025,0.43209158106288,0.00352343180190858,"1930"
"Lagomorpha",1954,0,"NA",20,0,25,0.140595672718438,0.0593259197321652,0.0601146624224015,0.129664357825042,0.295628268458443,0.0369837015158091,0.52146526184458,0.421961206807362,0.00351956475206731,"1930"
"Lagomorpha",1955,0,"NA",20,0,26,0.143909243930623,0.0592871384062438,0.0627229157927022,0.133107183531754,0.298476551566904,0.0385154888809648,0.515697518552404,0.411975886933473,0.00351496478040111,"1930"
"Lagomorpha",1956,0,"NA",20,0,27,0.147318543074961,0.0592427419950653,0.0654545348256741,0.136507638095937,0.301498559747332,0.0401107196667594,0.509993570233965,0.40214042820747,0.00350970247909387,"1930"
"Lagomorpha",1957,0,"NA",20,0,28,0.150826689154562,0.0591934837198516,0.0686864847884732,0.140092417971147,0.304791125877018,0.0417720215666404,0.504758766104041,0.392460273786108,0.00350386851489234,"1930"
"Lagomorpha",1958,0,"NA",20,0,29,0.154436913002811,0.0591403116285575,0.0717754919031358,0.144014291082885,0.3074956134207,0.0435021311076078,0.505711281362764,0.382941555089753,0.0034975764595229,"1930"
"Lagomorpha",1959,0,"NA",20,0,30,0.158152561609054,0.0590843969000349,0.0746993780026356,0.147943902896073,0.311679714664737,0.0453038981578718,0.50666559408471,0.373591147047551,0.00349096595704085,"1930"
"Lagomorpha",1960,0,"NA",20,0,31,0.161977102622486,0.0590271654889795,0.0778964901654741,0.15195452800289,0.314600412840838,0.0471802906212077,0.507621707661817,0.364416726397138,0.00348420626566337,"1930"
"Lagomorpha",1961,1,"Peribunyaviridae",20,1,32,0.165914129041998,0.0589703333526123,0.0809128519153893,0.155964722583198,0.318236293562698,0.0491343993257419,0.508579625492426,0.355426832501319,0.00347750021571822,"1930"
"Lagomorpha",1962,0,"NA",20,1,33,0.169967364100055,0.0589159454635355,0.0844172247215595,0.159987552234066,0.321790624623784,0.0511694431152208,0.509539350981289,0.346630929858119,0.00347108862986229,"1930"
"Lagomorpha",1963,0,"NA",20,1,34,0.174140666349083,0.0588664187524069,0.0880815680408333,0.164156287200864,0.325216985087292,0.0532887741511487,0.510500887539586,0.338039471115857,0.00346525525673372,"1930"
"Lagomorpha",1964,2,"Polyomaviridae, Togaviridae",20,3,35,0.178438034959196,0.0588245890317379,0.0916045153868626,0.168779313253838,0.32743828450748,0.0554958834345306,0.51146423858493,0.329663958949051,0.00346033227475285,"1930"
"Lagomorpha",1965,1,"Flaviviridae",20,4,36,0.182863615236531,0.0587937618199265,0.0958164081406195,0.173339881431622,0.330679963411705,0.0577944065563125,0.512429407541388,0.321517004593164,0.00345670642893824,"1930"
"Lagomorpha",1966,0,"NA",20,4,37,0.187421704371845,0.0587777668036178,0.099593450331923,0.178068377136989,0.333073358064212,0.0601881296859941,0.513396397839484,0.313612380170242,0.00345482587042047,"1930"
"Lagomorpha",1967,0,"NA",20,4,38,0.19211675742951,0.0587810154377233,0.103776585316742,0.183258971204051,0.337244713616167,0.0626809958082764,0.514365212916219,0.305965061164905,0.00345520777588986,"1930"
"Lagomorpha",1968,0,"NA",20,4,39,0.196953393587472,0.0588085608783744,0.107738792860199,0.188017394699419,0.342891091288639,0.0652771112180185,0.515335856215078,0.298591254545994,0.00345844683258546,"1930"
"Lagomorpha",1969,1,"Rhabdoviridae",20,5,40,0.201936402639256,0.0588661590704726,0.111876324673144,0.193564051799027,0.346988884863163,0.0679807522842023,0.516308331186045,0.291508407107918,0.00346522468371018,"1930"
"Lagomorpha",1970,0,"NA",20,5,41,0.207070751769577,0.0589603293701782,0.116654567246503,0.198817055380296,0.350882530965264,0.0707963724940455,0.517282641285613,0.284735187689798,0.0034763204394399,"1930"
"Lagomorpha",1971,0,"NA",20,5,42,0.212361592615695,0.0590984125852124,0.121692136696916,0.204822532721544,0.354342864162804,0.0737286097888679,0.523960104873902,0.278291436117458,0.00349262237009199,"1930"
"Lagomorpha",1972,0,"NA",20,5,43,0.217814268627158,0.0592886237878153,0.125540493000866,0.209957061660048,0.35698341374202,0.0767822942037935,0.534326150265468,0.272198071143365,0.0035151409106531,"1930"
"Lagomorpha",1973,1,"Poxviridae",20,6,44,0.223434322737211,0.0595400967405322,0.131135578862663,0.215828114319591,0.361336289548985,0.0799624558238727,0.544897277868562,0.266476949517552,0.00354502311987193,"1930"
"Lagomorpha",1974,0,"NA",20,6,45,0.22922750535974,0.0598629163393378,0.135531802881096,0.221942025890366,0.367139494557114,0.0832743330697311,0.555677545036967,0.261150668831786,0.00358356875265055,"1930"
"Lagomorpha",1975,0,"NA",20,6,46,0.235199782726263,0.0602681352099411,0.141523694459716,0.22753005746512,0.374752092321644,0.0867233813263924,0.566671089395298,0.2562423081831,0.00363224812168374,"1930"
"Lagomorpha",1976,0,"NA",20,6,47,0.241357345578172,0.0607677705974581,0.146755606873534,0.233530614428543,0.381852788039102,0.0903152819294882,0.577882130427084,0.251775103226665,0.00369272194338529,"1930"
"Lagomorpha",1977,0,"NA",20,6,48,0.247706618230118,0.0613747780795068,0.151917472037454,0.240135360244178,0.389271431179703,0.0940559515236587,0.589314971094263,0.247772055983139,0.00376686338430871,"1930"
"Lagomorpha",1978,1,"Bornaviridae",20,7,49,0.254254268021191,0.0621029995068272,0.156309741864191,0.246706516610075,0.398961107634954,0.0979515518085586,0.60097399948873,0.244255484834776,0.00385678254774498,"1930"
"Lagomorpha",1979,0,"NA",20,7,50,0.261007215171308,0.062967083990108,0.161161505280657,0.253444652506145,0.408626048091651,0.102008499688522,0.612863690516542,0.241246526264726,0.00396485366621732,"1930"
"Lagomorpha",1980,0,"NA",20,7,51,0.267972643061062,0.0639823826882974,0.165270695862098,0.260664216764026,0.416840697094519,0.106233477842603,0.624988607615462,0.238764606556193,0.00409374529447174,"1930"
"Lagomorpha",1981,1,"Reoviridae",20,8,52,0.275158008954107,0.065164820490802,0.170692118764898,0.268252072356732,0.427416679639189,0.110633445732412,0.637353404506463,0.236826908068195,0.00424645382959845,"1930"
"Lagomorpha",1982,0,"NA",20,8,53,0.282571055182093,0.0665307501871065,0.175220057236836,0.275589604648273,0.438980902670641,0.115215651065865,0.649962826979903,0.235447859810812,0.00442634072045917,"1930"
"Lagomorpha",1983,0,"NA",20,8,54,0.290219820813058,0.068096797046756,0.179943361146091,0.283432399630498,0.449415272369013,0.11998764173574,0.662821714717025,0.234638684759646,0.00463717376802708,"1930"
"Lagomorpha",1984,1,"Tobaniviridae",20,9,55,0.298112653825219,0.0698797035053802,0.185018809394913,0.290674415159245,0.460309897343448,0.124957278252708,0.675935003147498,0.234407035758872,0.00488317296199984,"1930"
"Lagomorpha",1985,0,"NA",20,9,56,0.306258223809103,0.0718961845135048,0.189501678388262,0.299226033939109,0.472549637732364,0.130132746693311,0.689307725343707,0.23475674749005,0.00516906134759993,"1930"
