"mean","sd","q0.025","median","q0.975","mode","kld","param","model","HostOrder"
0.108309234921194,0.0619785521646584,-0.00555237237673011,0.10546979092059,0.238009553446048,0.0997421761159471,2.7280391572468e-06,"yearx","1990","Chiroptera"
-2.21656921671421,0.967460981428354,-4.31611078138839,-2.14196093350328,-0.522162588618285,-1.98640313399385,3.6190141744425e-06,"Intercept","1990","Chiroptera"
0.0267118302518276,0.0109347932205519,0.00620447723381716,0.0263645312477558,0.0491909529835412,0.025671119887385,1.46768321942836e-06,"yearx","1930","Lagomorpha"
-2.72023951838344,0.638819682495245,-4.08135258644242,-2.68197098852112,-1.57010922938496,-2.60390937250216,3.43373790725847e-06,"Intercept","1930","Lagomorpha"
-0.00656092352038996,0.0156342594493948,-0.0374926454511493,-0.0064803336159409,0.0238938425845021,-0.00631882777053027,6.24026390369558e-07,"yearx","1960","Lagomorpha"
-0.80791990065363,0.446798387385393,-1.74698859248326,-0.786262028825602,0.00973652292349925,-0.74267863835056,2.89785351764477e-06,"Intercept","1960","Lagomorpha"
-0.055875953174129,0.0644961467256217,-0.187830912971001,-0.0539865249943241,0.065437451200615,-0.0502378605942912,1.19935597594822e-06,"yearx","1990","Lagomorpha"
-0.500113854985155,0.691888028976299,-1.98231411336583,-0.455239611296057,0.736222515198019,-0.363230572629977,3.55534352013478e-06,"Intercept","1990","Lagomorpha"
0.0527233035531177,0.0193569489960976,0.0182619700114774,0.0514329577234819,0.0942980376050706,0.0487807896030629,3.58507278770887e-06,"yearx","1930","Eulipotyphla"
-4.89471678532545,1.272058139065,-7.6757238409122,-4.78806734365058,-2.69081107408694,-4.56361191178872,3.53935552805502e-06,"Intercept","1930","Eulipotyphla"
0.037649828421611,0.0234084507609144,-0.00585380650886724,0.0367575794566908,0.0861754222274338,0.0349674474450319,2.09614693785201e-06,"yearx","1960","Eulipotyphla"
-2.73239150743526,0.849064473143313,-4.5666135444709,-2.67036693486546,-1.23503611702901,-2.54187455963806,3.63222176726649e-06,"Intercept","1960","Eulipotyphla"
0.00376121831706443,0.0624329346624798,-0.118457268837482,0.00363608096104207,0.126561347913036,0.0033912654297985,1.02571577445236e-06,"yearx","1990","Eulipotyphla"
-1.10431008967522,0.790061375674063,-2.80792770996888,-1.04806535444587,0.29327935725026,-0.931853765508302,3.62706866759372e-06,"Intercept","1990","Eulipotyphla"
0.0302759610086548,0.0163356460838484,0.000384683171962129,0.0294858734814744,0.0645627740096959,0.0278893065813025,2.8995393475704e-06,"yearx","1930","Diprotodontia"
-3.64948934636483,0.974486056137793,-5.76711506691441,-3.57318357005116,-1.94630405443907,-3.41375954863067,3.61002956310069e-06,"Intercept","1930","Diprotodontia"
0.000461965918257653,0.0226446147154364,-0.0439642479560361,0.00044976562020555,0.0449155250432796,0.000427206200526431,7.44545508643159e-07,"yearx","1960","Diprotodontia"
-1.71972169951638,0.677444773507941,-3.1724043781912,-1.67515868760507,-0.510932113779199,-1.58369653093698,3.57136349156135e-06,"Intercept","1960","Diprotodontia"
-0.0137430259321358,0.082712819128809,-0.178515838859311,-0.0129238534430455,0.146334540094279,-0.0112935966270111,9.5997146347309e-08,"yearx","1990","Diprotodontia"
-1.44335693838112,0.999897602336717,-3.62591918149304,-1.36100225137356,0.292485623016399,-1.18800824006121,3.5625433793434e-06,"Intercept","1990","Diprotodontia"
0.0297748735867745,0.015434772372656,0.00141768455995439,0.0290683785360776,0.0620731350627744,0.0276433015454113,2.72517066077335e-06,"yearx","1930","Pilosa"
-3.51897065575715,0.918141783322232,-5.50806518087647,-3.44953833897605,-1.9068007217803,-3.30512966057138,3.62694631624212e-06,"Intercept","1930","Pilosa"
-0.000455830831310076,0.0214835166562832,-0.042668932681724,-0.000444767675009151,0.0416549671274373,-0.00042077905318386,7.63791619433612e-07,"yearx","1960","Pilosa"
-1.5918827990963,0.63879644330202,-2.95790391415975,-1.55151276538215,-0.447493781649422,-1.46887931139074,3.52141671114815e-06,"Intercept","1960","Pilosa"
0.0272921316455458,0.0831600098139893,-0.131335851221174,0.0256979391184848,0.195187054089319,0.0225314865752822,2.43435411944947e-07,"yearx","1990","Pilosa"
-1.90802076400239,1.11400600738505,-4.35171646332647,-1.81101014410755,0.0134495091803251,-1.60589739696637,3.47847446683606e-06,"Intercept","1990","Pilosa"
