"mean","sd","q0.025","median","q0.975","mode","kld","param","model","HostSpecies","HostOrder","Domestic","VRichness"
0.0969036779060894,0.030391436812795,0.042942334429666,0.0948179925370658,0.162323108709052,0.0905231416137665,3.60841358375069e-06,"yearx","1960","vicugna pacos","Cetartiodactyla","Wild",15
-5.00224748924422,1.35239478462257,-7.95396380158234,-4.89097581288764,-2.65419188392065,-4.65726388787762,3.56378530875113e-06,"Intercept","1960","vicugna pacos","Cetartiodactyla","Wild",15
0.191645214145923,0.0733239647868426,0.0617792612940353,0.186480817238295,0.349794277695481,0.175826524922241,3.62289344178724e-06,"yearx","1990","vicugna pacos","Cetartiodactyla","Wild",15
-3.91283400866993,1.39991863223709,-6.9828890444139,-3.79129135967428,-1.49733387304466,-3.53441091705888,3.48382958709973e-06,"Intercept","1990","vicugna pacos","Cetartiodactyla","Wild",15
0.0528786084233847,0.0162284758072346,0.0237354322628685,0.0519028291639919,0.0874655563580383,0.0499077152545014,3.44290184709959e-06,"yearx","1930","acinonyx jubatus","Carnivora","Wild",14
-4.68322241910372,1.09768434888227,-7.06314469746832,-4.59946825779124,-2.75803086417623,-4.42507974253269,3.62382935280205e-06,"Intercept","1930","acinonyx jubatus","Carnivora","Wild",14
0.0395517278944677,0.0193440345920269,0.00346215471683744,0.0388661624742174,0.0795134592298575,0.0374938101759362,1.8409355853862e-06,"yearx","1960","acinonyx jubatus","Carnivora","Wild",14
-2.55818369863524,0.738812006560228,-4.14325214143999,-2.50923333779508,-1.24087311195275,-2.4087133544767,3.57880166096706e-06,"Intercept","1960","acinonyx jubatus","Carnivora","Wild",14
-0.0619699025598107,0.0477128973461109,-0.159445381654823,-0.0606170717583513,0.0279071909689191,-0.0579333214740995,1.10128817878161e-06,"yearx","1990","acinonyx jubatus","Carnivora","Wild",14
-0.0510172772543854,0.53847277380673,-1.19069179891821,-0.0218624531371937,0.926624417257062,0.0371559047679946,3.21139124044622e-06,"Intercept","1990","acinonyx jubatus","Carnivora","Wild",14
0.025784452973194,0.0124002910615123,0.00266956356729004,0.0253375325329081,0.0514215795172764,0.0244424657338876,1.89961175750151e-06,"yearx","1930","aepyceros melampus","Cetartiodactyla","Wild",14
-3.0290919980429,0.740910926472625,-4.61911397845338,-2.97980265319006,-1.70859861505517,-2.87855564920309,3.58280915374023e-06,"Intercept","1930","aepyceros melampus","Cetartiodactyla","Wild",14
-0.00518809470719256,0.0175091562795305,-0.0398184974627189,-0.00510153762897693,0.0289286069253813,-0.00492797751732395,6.5628808254396e-07,"yearx","1960","aepyceros melampus","Cetartiodactyla","Wild",14
-1.17595078375248,0.523698754135348,-2.28529308766626,-1.14722396702669,-0.226097828496856,-1.0890224797959,3.24388833330535e-06,"Intercept","1960","aepyceros melampus","Cetartiodactyla","Wild",14
-0.0525459476063016,0.0779944839827486,-0.214325271807699,-0.0495344213135854,0.0920683853097171,-0.0435228673247573,2.1289764026869e-06,"yearx","1990","aepyceros melampus","Cetartiodactyla","Wild",14
-1.1074423715935,0.908970277707583,-3.08141016352664,-1.03679254458236,0.482843701654534,-0.889334647401708,3.61470380473583e-06,"Intercept","1990","aepyceros melampus","Cetartiodactyla","Wild",14
0.0382957850553927,0.0138744885113256,0.0129327933041548,0.0376161343057659,0.0674375769886894,0.0362420847643631,2.93821856155814e-06,"yearx","1930","cavia porcellus","Rodentia","Domestic",14
-3.75982191182123,0.886888923447594,-5.67263859875749,-3.69649413970637,-2.19149861921059,-3.56560921233047,3.62801394177123e-06,"Intercept","1930","cavia porcellus","Rodentia","Domestic",14
0.0290174713346907,0.0191765461925067,-0.00713863156382539,0.0284822236006685,0.0682306921959452,0.0274157916005535,1.06377082194673e-06,"yearx","1960","cavia porcellus","Rodentia","Domestic",14
-2.26672923868889,0.699620944034148,-3.76592684373265,-2.221164437096,-1.01709894894271,-2.12771258871045,3.56024006055336e-06,"Intercept","1960","cavia porcellus","Rodentia","Domestic",14
-0.0202827176448058,0.0505234672738078,-0.121026094415606,-0.0197488621123565,0.0774075911929767,-0.0186869645562441,5.96872518890857e-08,"yearx","1990","cavia porcellus","Rodentia","Domestic",14
-0.674218823530618,0.651730940530228,-2.06734947754685,-0.633267887446951,0.493989169845551,-0.549475034977204,3.51309233992912e-06,"Intercept","1990","cavia porcellus","Rodentia","Domestic",14
0.0104351703815624,0.0117879872648074,-0.0121374308780364,0.0102445607884393,0.0341253243420503,0.00986657028847962,6.77240514811904e-08,"yearx","1930","chlorocebus pygerythrus","Primates","Wild",14
-2.30494943022213,0.628332668797049,-3.64665215578308,-2.26607224786146,-1.17703790482747,-2.18659484634596,3.48949185329515e-06,"Intercept","1930","chlorocebus pygerythrus","Primates","Wild",14
-0.0218662661481467,0.0203555815805696,-0.0631693072828498,-0.0213915783127823,0.0167739605313508,-0.02044974182896,5.94211028258536e-07,"yearx","1960","chlorocebus pygerythrus","Primates","Wild",14
-1.01295479107936,0.539215063380552,-2.15684730153332,-0.982702868005035,-0.0367187051445239,-0.921315793985951,3.29758960255968e-06,"Intercept","1960","chlorocebus pygerythrus","Primates","Wild",14
-0.0801872280505372,0.0941720360018783,-0.280878008200006,-0.0745285495674287,0.0893135913817829,-0.0629826246357297,3.43936613606043e-06,"yearx","1990","chlorocebus pygerythrus","Primates","Wild",14
-1.10981020494566,0.998590323675147,-3.28718223826568,-1.02855430651753,0.626074865492333,-0.858076213304353,3.57640953292692e-06,"Intercept","1990","chlorocebus pygerythrus","Primates","Wild",14
0.0109931392092719,0.011811095417592,-0.0115992905178904,0.0107921794954404,0.0347607036769012,0.010393501031616,1.0798644322618e-07,"yearx","1930","connochaetes taurinus","Cetartiodactyla","Wild",14
-2.33174983050638,0.632606732411471,-3.68291463473297,-2.29246529189765,-1.19655437549352,-2.21213827497607,3.49525007666115e-06,"Intercept","1930","connochaetes taurinus","Cetartiodactyla","Wild",14
-0.040258801184064,0.0201479790989399,-0.081976189029815,-0.0395061718525636,-0.00284091937195324,-0.0380056187032547,2.01246989783919e-06,"yearx","1960","connochaetes taurinus","Cetartiodactyla","Wild",14
-0.478500037848579,0.459929923079892,-1.44579253094737,-0.455970911131997,0.362597723367943,-0.410612921008067,2.92990517476775e-06,"Intercept","1960","connochaetes taurinus","Cetartiodactyla","Wild",14
-0.356084686890256,0.208150495905675,-0.823390148175728,-0.332608527995937,-0.0111939042356896,-0.28052937899429,2.71400857090713e-06,"yearx","1990","connochaetes taurinus","Cetartiodactyla","Wild",14
0.435739103275922,0.901981461735446,-1.46777512235439,0.482414646563536,2.07891853148888,0.576646598191197,3.09005072528365e-06,"Intercept","1990","connochaetes taurinus","Cetartiodactyla","Wild",14
0.0398661072588189,0.0140995525463736,0.0141508555054936,0.0391550595813851,0.0695390319695534,0.0377158662860044,3.02396279043223e-06,"yearx","1930","mastomys natalensis","Rodentia","Wild",14
-3.85587496265015,0.907758582852831,-5.81490732858671,-3.79049545387426,-2.25228040848265,-3.65525319288168,3.63022557513812e-06,"Intercept","1930","mastomys natalensis","Rodentia","Wild",14
0.0198844513883197,0.0179453396412637,-0.0143589446090289,0.019545531062563,0.0560994060493814,0.0188724674335081,2.23232395247863e-07,"yearx","1960","mastomys natalensis","Rodentia","Wild",14
-1.89684867406906,0.625553304610475,-3.23145082387111,-1.85863761006418,-0.772587760849143,-1.78057785159504,3.46832775897823e-06,"Intercept","1960","mastomys natalensis","Rodentia","Wild",14
0.111057688965676,0.0659929590636903,-0.00839687435358534,0.107423827825335,0.250806812990103,0.100036925362145,3.25804704622435e-06,"yearx","1990","mastomys natalensis","Rodentia","Wild",14
-2.74304887918818,1.14725308455836,-5.25311514300778,-2.64603387138214,-0.757334330238943,-2.44165565332628,3.52688192349474e-06,"Intercept","1990","mastomys natalensis","Rodentia","Wild",14
0.0505617433703841,0.0158141509651297,0.0221075148633817,0.0496345470391376,0.0842031941289113,0.0477422512502652,3.39522529755893e-06,"yearx","1930","peromyscus leucopus","Rodentia","Wild",14
-4.53218040663444,1.06149518075214,-6.83181401912422,-4.45191798519336,-2.66826353990758,-4.28498703160227,3.62698817670145e-06,"Intercept","1930","peromyscus leucopus","Rodentia","Wild",14
0.0362288034036884,0.0190434754464723,0.000570042820870531,0.0356027749105816,0.0754360655913761,0.0343519510987027,1.58264820320614e-06,"yearx","1960","peromyscus leucopus","Rodentia","Wild",14
-2.44093841279204,0.717428924842682,-3.97871320548265,-2.39403069953864,-1.16000892598172,-2.29779810750236,3.56470655401024e-06,"Intercept","1960","peromyscus leucopus","Rodentia","Wild",14
-0.0254161092062901,0.0506719232612714,-0.12683721930712,-0.0247454720593354,0.0721956882489149,-0.0234134116085817,6.31134041009216e-11,"yearx","1990","peromyscus leucopus","Rodentia","Wild",14
