Year,NumPubs,Host,Note
2016,1,caluromys philander,
2017,1,caluromys philander,
1956,1,camelus bactrianus,
1961,1,camelus bactrianus,
1971,2,camelus bactrianus,
1975,1,camelus bactrianus,
1976,2,camelus bactrianus,
1977,1,camelus bactrianus,
1982,1,camelus bactrianus,
1985,3,camelus bactrianus,
1986,1,camelus bactrianus,
1987,1,camelus bactrianus,
1990,2,camelus bactrianus,
1991,1,camelus bactrianus,
1992,2,camelus bactrianus,
1995,2,camelus bactrianus,
1996,3,camelus bactrianus,
1997,1,camelus bactrianus,
1998,2,camelus bactrianus,
1999,3,camelus bactrianus,
2000,8,camelus bactrianus,
2001,6,camelus bactrianus,
2002,4,camelus bactrianus,
2003,3,camelus bactrianus,
2004,4,camelus bactrianus,
2005,4,camelus bactrianus,
2006,6,camelus bactrianus,
2007,7,camelus bactrianus,
2008,5,camelus bactrianus,
2009,8,camelus bactrianus,
2010,3,camelus bactrianus,
2011,6,camelus bactrianus,
2012,4,camelus bactrianus,
2013,8,camelus bactrianus,
2014,7,camelus bactrianus,
2015,7,camelus bactrianus,
2016,9,camelus bactrianus,
2017,7,camelus bactrianus,
2018,7,camelus bactrianus,
2019,18,camelus bactrianus,
2020,13,camelus bactrianus,
2021,2,camelus bactrianus,
NA,NA,camelus dromedarius,Lookup error
1956,1,canis adustus,
1978,1,canis adustus,
1987,1,canis adustus,
1989,2,canis adustus,
1992,2,canis adustus,
1994,1,canis adustus,
1995,1,canis adustus,
1998,1,canis adustus,
1999,2,canis adustus,
2000,1,canis adustus,
2005,2,canis adustus,
2007,1,canis adustus,
2008,1,canis adustus,
2010,1,canis adustus,
2011,1,canis adustus,
2013,1,canis adustus,
2014,1,canis adustus,
1964,2,canis aureus,
1975,1,canis aureus,
1976,1,canis aureus,
1978,1,canis aureus,
1979,1,canis aureus,
1980,3,canis aureus,
1982,1,canis aureus,
1983,2,canis aureus,
1985,2,canis aureus,
1986,1,canis aureus,
1987,2,canis aureus,
1988,2,canis aureus,
1989,5,canis aureus,
1990,2,canis aureus,
1994,1,canis aureus,
1995,4,canis aureus,
1996,1,canis aureus,
1998,3,canis aureus,
1999,3,canis aureus,
2000,1,canis aureus,
2001,3,canis aureus,
2002,4,canis aureus,
2003,4,canis aureus,
2004,2,canis aureus,
2005,9,canis aureus,
2006,9,canis aureus,
2007,7,canis aureus,
2008,13,canis aureus,
2009,10,canis aureus,
2010,9,canis aureus,
2011,3,canis aureus,
2012,9,canis aureus,
2013,11,canis aureus,
2014,8,canis aureus,
2015,11,canis aureus,
2016,19,canis aureus,
2017,14,canis aureus,
2018,15,canis aureus,
2019,17,canis aureus,
2020,13,canis aureus,
2021,3,canis aureus,
NA,NA,canis latrans,Lookup error
1959,1,canis lupus,
1964,3,canis lupus,
1966,1,canis lupus,
1969,1,canis lupus,
1973,2,canis lupus,
1974,3,canis lupus,
1975,2,canis lupus,
1976,2,canis lupus,
1978,2,canis lupus,
1980,2,canis lupus,
1981,3,canis lupus,
1982,2,canis lupus,
1983,2,canis lupus,
1984,1,canis lupus,
1985,2,canis lupus,
1986,10,canis lupus,
1987,8,canis lupus,
1988,5,canis lupus,
1989,2,canis lupus,
1990,5,canis lupus,
1991,6,canis lupus,
1992,7,canis lupus,
1993,5,canis lupus,
1994,3,canis lupus,
1995,5,canis lupus,
1996,5,canis lupus,
1997,14,canis lupus,
1998,2,canis lupus,
1999,8,canis lupus,
2000,5,canis lupus,
2001,10,canis lupus,
2002,10,canis lupus,
2003,16,canis lupus,
2004,18,canis lupus,
2005,15,canis lupus,
2006,28,canis lupus,
2007,35,canis lupus,
2008,32,canis lupus,
2009,33,canis lupus,
2010,43,canis lupus,
2011,54,canis lupus,
2012,57,canis lupus,
2013,62,canis lupus,
2014,84,canis lupus,
2015,82,canis lupus,
2016,95,canis lupus,
2017,104,canis lupus,
2018,107,canis lupus,
2019,113,canis lupus,
2020,142,canis lupus,
2021,7,canis lupus,
1979,2,canis mesomelas,
1980,2,canis mesomelas,
1982,1,canis mesomelas,
1983,1,canis mesomelas,
1987,1,canis mesomelas,
1990,1,canis mesomelas,
1992,2,canis mesomelas,
1993,2,canis mesomelas,
1994,2,canis mesomelas,
1995,3,canis mesomelas,
1996,2,canis mesomelas,
1997,1,canis mesomelas,
1998,1,canis mesomelas,
1999,2,canis mesomelas,
2000,2,canis mesomelas,
2005,1,canis mesomelas,
2007,2,canis mesomelas,
2008,2,canis mesomelas,
2009,1,canis mesomelas,
2012,2,canis mesomelas,
2013,3,canis mesomelas,
2014,2,canis mesomelas,
2016,3,canis mesomelas,
2017,4,canis mesomelas,
2018,3,canis mesomelas,
2019,4,canis mesomelas,
2020,2,canis mesomelas,
1992,1,canis simensis,
1993,1,canis simensis,
1994,1,canis simensis,
1996,2,canis simensis,
1997,1,canis simensis,
2004,1,canis simensis,
2010,3,canis simensis,
2011,2,canis simensis,
2012,1,canis simensis,
2013,1,canis simensis,
2014,2,canis simensis,
2015,2,canis simensis,
2016,2,canis simensis,
2017,3,canis simensis,
2018,2,canis simensis,
2019,2,canis simensis,
NA,NA,capra aegagrus,Lookup error
2001,1,capra caucasica,
2007,1,capra caucasica,
2001,1,capra falconeri,
2006,1,capra falconeri,
2007,1,capra falconeri,
2008,2,capra falconeri,
2009,1,capra falconeri,
2011,1,capra falconeri,
2013,1,capra falconeri,
2014,1,capra falconeri,
2016,1,capra falconeri,
2018,1,capra falconeri,
2019,1,capra falconeri,
2020,2,capra falconeri,
NA,NA,capra hircus,Lookup error
1957,1,capra ibex,
1958,2,capra ibex,
1963,1,capra ibex,
1967,1,capra ibex,
1973,2,capra ibex,
1974,1,capra ibex,
1975,2,capra ibex,
1977,1,capra ibex,
1978,2,capra ibex,
1982,2,capra ibex,
1983,1,capra ibex,
1985,3,capra ibex,
1986,1,capra ibex,
1987,1,capra ibex,
1988,1,capra ibex,
1991,1,capra ibex,
1992,1,capra ibex,
1993,3,capra ibex,
1995,2,capra ibex,
1996,4,capra ibex,
1997,2,capra ibex,
1998,6,capra ibex,
1999,3,capra ibex,
2000,11,capra ibex,
2001,3,capra ibex,
2002,5,capra ibex,
2003,5,capra ibex,
2004,7,capra ibex,
2005,5,capra ibex,
2006,8,capra ibex,
2007,18,capra ibex,
2008,12,capra ibex,
2009,11,capra ibex,
2010,11,capra ibex,
2011,6,capra ibex,
2012,9,capra ibex,
2013,8,capra ibex,
2014,18,capra ibex,
2015,14,capra ibex,
2016,7,capra ibex,
2017,13,capra ibex,
2018,15,capra ibex,
2019,13,capra ibex,
2020,19,capra ibex,
1978,1,capra nubiana,
1982,1,capra nubiana,
1985,3,capra nubiana,
1996,2,capra nubiana,
1998,2,capra nubiana,
1999,2,capra nubiana,
2001,1,capra nubiana,
2004,1,capra nubiana,
2007,2,capra nubiana,
2008,1,capra nubiana,
2014,1,capra nubiana,
2015,1,capra nubiana,
2019,3,capra nubiana,
2020,1,capra nubiana,
1993,1,capra pyrenaica,
1995,1,capra pyrenaica,
1996,1,capra pyrenaica,
1997,1,capra pyrenaica,
1998,1,capra pyrenaica,
1999,1,capra pyrenaica,
2000,6,capra pyrenaica,
2001,1,capra pyrenaica,
2002,2,capra pyrenaica,
2003,3,capra pyrenaica,
2004,2,capra pyrenaica,
2005,3,capra pyrenaica,
2006,7,capra pyrenaica,
2007,8,capra pyrenaica,
2008,7,capra pyrenaica,
2009,6,capra pyrenaica,
2010,11,capra pyrenaica,
2011,4,capra pyrenaica,
2012,6,capra pyrenaica,
2013,3,capra pyrenaica,
2014,8,capra pyrenaica,
2015,9,capra pyrenaica,
2016,5,capra pyrenaica,
2017,8,capra pyrenaica,
2018,8,capra pyrenaica,
2019,5,capra pyrenaica,
2020,9,capra pyrenaica,
1977,1,capra sibirica,
2004,1,capra sibirica,
2007,2,capra sibirica,
2012,1,capra sibirica,
2016,1,capra sibirica,
2017,2,capra sibirica,
2018,1,capra sibirica,
2019,2,capra sibirica,
2020,1,capra sibirica,
1952,1,capreolus capreolus,
1958,1,capreolus capreolus,
1960,1,capreolus capreolus,
1961,2,capreolus capreolus,
1962,2,capreolus capreolus,
1964,1,capreolus capreolus,
1965,2,capreolus capreolus,
1966,2,capreolus capreolus,
1967,1,capreolus capreolus,
1968,1,capreolus capreolus,
1971,2,capreolus capreolus,
1972,3,capreolus capreolus,
1973,4,capreolus capreolus,
1974,5,capreolus capreolus,
1975,4,capreolus capreolus,
1976,3,capreolus capreolus,
1977,4,capreolus capreolus,
1978,7,capreolus capreolus,
1979,1,capreolus capreolus,
1980,4,capreolus capreolus,
1981,3,capreolus capreolus,
1982,7,capreolus capreolus,
1983,9,capreolus capreolus,
1984,5,capreolus capreolus,
1985,6,capreolus capreolus,
1986,4,capreolus capreolus,
1987,5,capreolus capreolus,
1988,11,capreolus capreolus,
1989,4,capreolus capreolus,
1990,3,capreolus capreolus,
1991,2,capreolus capreolus,
1992,10,capreolus capreolus,
1993,10,capreolus capreolus,
1994,10,capreolus capreolus,
1995,11,capreolus capreolus,
1996,10,capreolus capreolus,
1997,7,capreolus capreolus,
1998,16,capreolus capreolus,
1999,8,capreolus capreolus,
2000,15,capreolus capreolus,
2001,15,capreolus capreolus,
2002,16,capreolus capreolus,
2003,19,capreolus capreolus,
2004,16,capreolus capreolus,
2005,16,capreolus capreolus,
2006,23,capreolus capreolus,
2007,20,capreolus capreolus,
2008,29,capreolus capreolus,
2009,18,capreolus capreolus,
2010,24,capreolus capreolus,
2011,30,capreolus capreolus,
2012,23,capreolus capreolus,
2013,38,capreolus capreolus,
2014,40,capreolus capreolus,
2015,31,capreolus capreolus,
2016,41,capreolus capreolus,
2017,45,capreolus capreolus,
2018,30,capreolus capreolus,
2019,43,capreolus capreolus,
2020,57,capreolus capreolus,
2021,2,capreolus capreolus,
1976,1,capricornis crispus,
1981,3,capricornis crispus,
1982,2,capricornis crispus,
1984,5,capricornis crispus,
1986,1,capricornis crispus,
1987,5,capricornis crispus,
1988,2,capricornis crispus,
1989,4,capricornis crispus,
1991,1,capricornis crispus,
1993,3,capricornis crispus,
1994,2,capricornis crispus,
1995,5,capricornis crispus,
1996,1,capricornis crispus,
1997,2,capricornis crispus,
1998,4,capricornis crispus,
1999,1,capricornis crispus,
2001,3,capricornis crispus,
2002,1,capricornis crispus,
2003,3,capricornis crispus,
2004,3,capricornis crispus,
2005,3,capricornis crispus,
2006,3,capricornis crispus,
2007,2,capricornis crispus,
2009,4,capricornis crispus,
2010,4,capricornis crispus,
2011,3,capricornis crispus,
2012,2,capricornis crispus,
2013,3,capricornis crispus,
2014,4,capricornis crispus,
2015,1,capricornis crispus,
2016,1,capricornis crispus,
2018,1,capricornis crispus,
2019,1,capricornis crispus,
2020,1,capricornis crispus,
2003,1,capricornis sumatraensis,
2004,1,capricornis sumatraensis,
2005,1,capricornis sumatraensis,
2008,1,capricornis sumatraensis,
2009,2,capricornis sumatraensis,
2013,2,capricornis sumatraensis,
2018,1,capricornis sumatraensis,
2020,1,capricornis sumatraensis,
1975,1,caracal caracal,
1976,2,caracal caracal,
1979,1,caracal caracal,
1987,3,caracal caracal,
1989,1,caracal caracal,
1990,1,caracal caracal,
1991,1,caracal caracal,
1993,2,caracal caracal,
1995,2,caracal caracal,
1996,1,caracal caracal,
1997,1,caracal caracal,
2000,1,caracal caracal,
2001,1,caracal caracal,
2003,2,caracal caracal,
2004,1,caracal caracal,
2006,1,caracal caracal,
2008,1,caracal caracal,
2009,3,caracal caracal,
2010,1,caracal caracal,
2011,5,caracal caracal,
2012,3,caracal caracal,
2016,3,caracal caracal,
2017,1,caracal caracal,
2018,1,caracal caracal,
2019,8,caracal caracal,
2020,7,caracal caracal,
1952,1,cardioderma cor,
1996,1,cardioderma cor,
2010,1,cardioderma cor,
2015,1,cardioderma cor,
2002,2,carollia brevicauda,
2003,1,carollia brevicauda,
2005,2,carollia brevicauda,
2008,1,carollia brevicauda,
2009,1,carollia brevicauda,
2010,2,carollia brevicauda,
2011,1,carollia brevicauda,
2013,3,carollia brevicauda,
2015,2,carollia brevicauda,
2016,2,carollia brevicauda,
2018,1,carollia brevicauda,
2019,1,carollia brevicauda,
2020,2,carollia brevicauda,
1965,1,carollia perspicillata,
1973,1,carollia perspicillata,
1975,1,carollia perspicillata,
1979,1,carollia perspicillata,
1980,1,carollia perspicillata,
1981,1,carollia perspicillata,
1982,2,carollia perspicillata,
1987,1,carollia perspicillata,
1990,1,carollia perspicillata,
1992,2,carollia perspicillata,
1993,1,carollia perspicillata,
1994,3,carollia perspicillata,
1995,1,carollia perspicillata,
1996,2,carollia perspicillata,
1997,3,carollia perspicillata,
1999,3,carollia perspicillata,
2000,5,carollia perspicillata,
2001,1,carollia perspicillata,
2002,2,carollia perspicillata,
2003,6,carollia perspicillata,
2004,2,carollia perspicillata,
2005,2,carollia perspicillata,
2006,6,carollia perspicillata,
2007,6,carollia perspicillata,
2008,6,carollia perspicillata,
2009,9,carollia perspicillata,
2010,15,carollia perspicillata,
2011,11,carollia perspicillata,
2012,8,carollia perspicillata,
2013,9,carollia perspicillata,
2014,13,carollia perspicillata,
2015,6,carollia perspicillata,
2016,12,carollia perspicillata,
2017,9,carollia perspicillata,
2018,13,carollia perspicillata,
2019,18,carollia perspicillata,
2020,14,carollia perspicillata,
2003,1,carollia sowelli,
2008,1,carollia sowelli,
2010,1,carollia sowelli,
2011,2,carollia sowelli,
2013,1,carollia sowelli,
2016,1,carollia sowelli,
2017,1,carollia sowelli,
2013,1,carollia subrufa,
1953,1,castor canadensis,
1959,1,castor canadensis,
1962,3,castor canadensis,
1963,2,castor canadensis,
1967,2,castor canadensis,
1969,1,castor canadensis,
1970,3,castor canadensis,
1971,1,castor canadensis,
1973,2,castor canadensis,
1976,2,castor canadensis,
1978,1,castor canadensis,
1979,3,castor canadensis,
1980,2,castor canadensis,
1981,1,castor canadensis,
1982,4,castor canadensis,
1984,2,castor canadensis,
1985,2,castor canadensis,
1986,2,castor canadensis,
1987,1,castor canadensis,
1988,2,castor canadensis,
1989,2,castor canadensis,
1991,3,castor canadensis,
1992,2,castor canadensis,
1993,3,castor canadensis,
1994,2,castor canadensis,
1995,4,castor canadensis,
1996,3,castor canadensis,
1997,1,castor canadensis,
1998,2,castor canadensis,
2001,1,castor canadensis,
2002,1,castor canadensis,
2003,3,castor canadensis,
2004,2,castor canadensis,
2005,5,castor canadensis,
2006,6,castor canadensis,
2007,5,castor canadensis,
2008,4,castor canadensis,
2009,3,castor canadensis,
2010,1,castor canadensis,
2011,1,castor canadensis,
2012,1,castor canadensis,
2013,2,castor canadensis,
2014,3,castor canadensis,
2015,5,castor canadensis,
2016,9,castor canadensis,
2017,5,castor canadensis,
2018,7,castor canadensis,
2019,9,castor canadensis,
2020,10,castor canadensis,
2021,3,castor canadensis,
1933,1,castor fiber,
1946,1,castor fiber,
1963,1,castor fiber,
1967,1,castor fiber,
1973,1,castor fiber,
1974,2,castor fiber,
1975,2,castor fiber,
1976,2,castor fiber,
1977,3,castor fiber,
1980,1,castor fiber,
1981,1,castor fiber,
1987,1,castor fiber,
1988,2,castor fiber,
1990,1,castor fiber,
1991,1,castor fiber,
1994,3,castor fiber,
1995,1,castor fiber,
1996,1,castor fiber,
1999,2,castor fiber,
2001,5,castor fiber,
2002,5,castor fiber,
2003,1,castor fiber,
2004,1,castor fiber,
2005,3,castor fiber,
2006,1,castor fiber,
2007,5,castor fiber,
2008,4,castor fiber,
2009,2,castor fiber,
2010,2,castor fiber,
2011,5,castor fiber,
2012,6,castor fiber,
2013,4,castor fiber,
2014,13,castor fiber,
2015,18,castor fiber,
2016,11,castor fiber,
2017,9,castor fiber,
2018,11,castor fiber,
2019,13,castor fiber,
2020,12,castor fiber,
2021,2,castor fiber,
2020,0,cavia cutleri,No publications
1954,1,cavia porcellus,
1955,1,cavia porcellus,
1964,2,cavia porcellus,
1965,4,cavia porcellus,
1966,3,cavia porcellus,
1967,4,cavia porcellus,
1968,8,cavia porcellus,
1969,13,cavia porcellus,
1970,6,cavia porcellus,
1971,3,cavia porcellus,
1972,6,cavia porcellus,
1973,10,cavia porcellus,
1974,2,cavia porcellus,
1975,3,cavia porcellus,
1976,5,cavia porcellus,
1977,3,cavia porcellus,
1978,9,cavia porcellus,
1979,10,cavia porcellus,
1980,9,cavia porcellus,
1981,7,cavia porcellus,
1982,5,cavia porcellus,
1983,10,cavia porcellus,
1984,2,cavia porcellus,
1985,10,cavia porcellus,
1986,12,cavia porcellus,
1987,9,cavia porcellus,
1988,7,cavia porcellus,
1989,7,cavia porcellus,
1990,11,cavia porcellus,
1991,13,cavia porcellus,
1992,13,cavia porcellus,
1993,9,cavia porcellus,
1994,12,cavia porcellus,
1995,7,cavia porcellus,
1996,6,cavia porcellus,
1997,5,cavia porcellus,
1998,13,cavia porcellus,
1999,11,cavia porcellus,
2000,11,cavia porcellus,
2001,9,cavia porcellus,
2002,9,cavia porcellus,
2003,13,cavia porcellus,
2004,19,cavia porcellus,
2005,9,cavia porcellus,
2006,9,cavia porcellus,
2007,12,cavia porcellus,
2008,8,cavia porcellus,
2009,14,cavia porcellus,
2010,15,cavia porcellus,
2011,15,cavia porcellus,
2012,20,cavia porcellus,
2013,28,cavia porcellus,
2014,27,cavia porcellus,
2015,27,cavia porcellus,
2016,28,cavia porcellus,
2017,34,cavia porcellus,
2018,30,cavia porcellus,
2019,28,cavia porcellus,
2020,27,cavia porcellus,
2021,2,cavia porcellus,
1965,1,cebuella pygmaea,
1966,1,cebuella pygmaea,
1968,1,cebuella pygmaea,
1974,1,cebuella pygmaea,
1975,1,cebuella pygmaea,
1978,1,cebuella pygmaea,
1982,1,cebuella pygmaea,
1983,2,cebuella pygmaea,
1984,1,cebuella pygmaea,
1987,1,cebuella pygmaea,
1988,1,cebuella pygmaea,
1989,1,cebuella pygmaea,
1990,1,cebuella pygmaea,
1992,3,cebuella pygmaea,
1994,1,cebuella pygmaea,
1996,3,cebuella pygmaea,
1997,4,cebuella pygmaea,
1998,2,cebuella pygmaea,
1999,3,cebuella pygmaea,
2001,4,cebuella pygmaea,
2002,7,cebuella pygmaea,
2003,2,cebuella pygmaea,
2004,2,cebuella pygmaea,
2005,1,cebuella pygmaea,
2006,1,cebuella pygmaea,
2007,2,cebuella pygmaea,
2008,2,cebuella pygmaea,
2009,3,cebuella pygmaea,
2011,1,cebuella pygmaea,
2013,3,cebuella pygmaea,
2014,1,cebuella pygmaea,
2015,2,cebuella pygmaea,
2017,1,cebuella pygmaea,
2018,2,cebuella pygmaea,
2019,3,cebuella pygmaea,
2020,3,cebuella pygmaea,
1967,3,cebus albifrons,
1968,4,cebus albifrons,
1969,2,cebus albifrons,
1970,2,cebus albifrons,
1971,2,cebus albifrons,
1973,6,cebus albifrons,
1974,1,cebus albifrons,
1975,6,cebus albifrons,
1976,6,cebus albifrons,
1977,3,cebus albifrons,
1978,2,cebus albifrons,
1979,3,cebus albifrons,
1980,5,cebus albifrons,
1981,3,cebus albifrons,
1982,3,cebus albifrons,
1983,2,cebus albifrons,
1985,4,cebus albifrons,
1986,4,cebus albifrons,
1987,2,cebus albifrons,
1989,3,cebus albifrons,
1990,2,cebus albifrons,
1991,3,cebus albifrons,
1993,1,cebus albifrons,
1996,1,cebus albifrons,
1998,2,cebus albifrons,
2001,1,cebus albifrons,
2002,2,cebus albifrons,
2003,2,cebus albifrons,
2005,3,cebus albifrons,
2006,1,cebus albifrons,
2008,2,cebus albifrons,
2009,5,cebus albifrons,
2010,2,cebus albifrons,
2011,3,cebus albifrons,
2012,5,cebus albifrons,
2013,1,cebus albifrons,
2016,3,cebus albifrons,
2017,1,cebus albifrons,
2018,2,cebus albifrons,
2019,1,cebus albifrons,
1947,1,cebus capucinus,
1954,1,cebus capucinus,
1967,1,cebus capucinus,
1968,1,cebus capucinus,
1969,2,cebus capucinus,
1970,1,cebus capucinus,
1971,1,cebus capucinus,
1973,1,cebus capucinus,
1974,1,cebus capucinus,
1976,1,cebus capucinus,
1977,4,cebus capucinus,
1978,1,cebus capucinus,
1979,4,cebus capucinus,
1980,2,cebus capucinus,
1981,3,cebus capucinus,
1982,3,cebus capucinus,
1983,2,cebus capucinus,
1985,1,cebus capucinus,
1986,1,cebus capucinus,
1987,2,cebus capucinus,
1988,1,cebus capucinus,
1989,1,cebus capucinus,
1990,4,cebus capucinus,
1991,3,cebus capucinus,
1992,2,cebus capucinus,
1993,3,cebus capucinus,
1994,3,cebus capucinus,
1995,2,cebus capucinus,
1996,1,cebus capucinus,
1997,2,cebus capucinus,
1998,2,cebus capucinus,
1999,2,cebus capucinus,
2000,3,cebus capucinus,
2002,3,cebus capucinus,
2003,4,cebus capucinus,
2004,4,cebus capucinus,
2005,6,cebus capucinus,
2006,2,cebus capucinus,
2007,7,cebus capucinus,
2008,6,cebus capucinus,
2009,10,cebus capucinus,
2010,4,cebus capucinus,
2011,11,cebus capucinus,
2012,8,cebus capucinus,
2013,9,cebus capucinus,
2014,4,cebus capucinus,
2015,3,cebus capucinus,
2016,9,cebus capucinus,
2017,6,cebus capucinus,
2018,9,cebus capucinus,
2019,7,cebus capucinus,
2020,4,cebus capucinus,
2011,1,cebus imitator,
2012,1,cebus imitator,
2016,2,cebus imitator,
2017,3,cebus imitator,
2018,3,cebus imitator,
2019,7,cebus imitator,
2020,6,cebus imitator,
